Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),Holiday_Yes,Autumn,Spring,Summer,weekday_sin,weekday_cos,Hour_sin,Hour_cos
99,-9.3,61,0.7,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203
255,-9.6,67,1.0,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767
507,-9.7,65,0.8,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264
270,-8.5,55,1.0,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204
160,-6.3,46,1.3,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344
217,-3.1,39,1.2,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626
253,-1.5,35,1.2,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791
270,0.3,30,1.4,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821
253,0.9,25,2.4,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488
286,1.4,25,2.2,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895
284,2.0,25,2.3,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952
337,1.5,24,1.9,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488
564,-0.5,26,1.7,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822
378,-1.8,35,1.4,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911
277,-2.8,40,1.5,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627
268,-3.3,42,1.1,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423
233,-3.9,41,0.4,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213
195,-4.3,44,0.7,0.0,0.0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355
178,-4.6,38,0.1,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0
159,-4.8,44,1.1,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945
107,-5.1,47,0.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306
78,-5.2,48,0.7,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763
46,-4.4,47,0.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866
36,-4.2,44,1.1,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624
117,-4.0,41,0.8,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203
273,-3.6,42,0.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767
589,-3.3,39,0.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264
308,-2.4,36,1.2,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204
199,-1.3,34,0.5,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344
238,-0.2,31,0.8,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626
260,1.6,28,0.5,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791
268,2.6,27,0.8,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821
283,4.0,25,0.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488
315,5.0,24,1.0,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895
319,6.0,28,1.7,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952
422,4.8,38,3.0,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488
659,4.1,40,2.1,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822
407,3.3,58,1.7,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
308,3.0,61,1.9,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627
243,2.9,63,1.0,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423
263,2.5,66,1.1,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213
193,2.0,70,0.7,0.0,0.0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355
197,1.5,71,1.1,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
237,1.7,71,1.2,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945
169,1.9,71,1.5,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306
145,2.0,71,1.2,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763
79,1.9,74,1.2,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866
41,1.8,75,2.0,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624
48,1.6,78,1.6,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203
97,1.6,81,1.4,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767
188,1.6,82,1.3,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264
222,1.6,78,2.0,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204
223,1.8,73,2.8,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344
235,2.6,62,2.9,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626
248,2.9,53,4.7,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791
296,2.8,31,4.0,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821
286,2.2,24,4.5,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488
277,2.0,20,4.1,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895
291,0.3,17,4.9,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952
277,-0.9,19,5.0,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488
216,-2.0,15,5.6,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822
151,-3.1,14,5.1,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911
132,-4.4,19,5.8,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627
124,-5.6,28,4.1,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423
128,-6.2,32,3.5,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213
118,-6.7,35,2.1,0.0,0.0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355
112,-6.9,36,2.1,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0
95,-7.0,38,2.6,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945
93,-7.0,42,1.6,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306
58,-7.2,43,2.0,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763
34,-7.5,42,2.4,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866
19,-7.8,39,2.8,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624
39,-8.4,33,1.4,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203
40,-9.2,34,2.0,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767
81,-9.4,29,1.9,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264
126,-8.6,28,1.5,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204
130,-6.9,21,3.4,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344
155,-5.0,25,3.2,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626
174,-3.9,28,2.9,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791
212,-2.4,28,3.0,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821
191,-2.2,29,4.1,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488
181,-2.6,31,2.7,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895
175,-3.6,36,4.4,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952
198,-4.2,47,2.7,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488
150,-4.6,56,3.6,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822
147,-5.2,66,3.1,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911
127,-5.7,67,2.6,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627
119,-5.6,69,2.2,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423
103,-5.8,57,3.2,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213
91,-7.0,49,3.4,0.0,0.0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355
103,-7.7,52,3.2,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1.0
69,-7.9,52,3.7,0.0,0.0,0,0,0,0,0.0,1.0,0.20129852008866006,0.9795299412524945
45,-8.3,49,2.7,0.0,0.0,0,0,0,0,0.0,1.0,0.39435585511331855,0.9189578116202306
21,-8.5,35,2.7,0.0,0.0,0,0,0,0,0.0,1.0,0.5712682150947923,0.8207634412072763
33,-8.6,31,3.5,0.0,0.0,0,0,0,0,0.0,1.0,0.72479278722912,0.6889669190756866
30,-9.2,37,1.1,0.0,0.0,0,0,0,0,0.0,1.0,0.8486442574947509,0.5289640103269624
109,-9.5,36,1.5,0.0,0.0,0,0,0,0,0.0,1.0,0.9377521321470804,0.3473052528448203
236,-9.5,35,1.1,0.0,0.0,0,0,0,0,0.0,1.0,0.9884683243281114,0.1514277775045767
517,-9.1,33,2.1,0.0,0.0,0,0,0,0,0.0,1.0,0.9987165071710528,-0.05064916883871264
262,-8.4,28,2.2,0.0,0.0,0,0,0,0,0.0,1.0,0.9680771188662043,-0.2506525322587204
161,-6.7,23,2.4,0.0,0.0,0,0,0,0,0.0,1.0,0.8978045395707416,-0.4403941515576344
190,-6.1,25,2.8,0.0,0.0,0,0,0,0,0.0,1.0,0.7907757369376989,-0.6121059825476626
202,-4.6,32,4.2,0.0,0.0,0,0,0,0,0.0,1.0,0.6513724827222223,-0.758758122692791
246,-2.7,29,2.9,0.0,0.0,0,0,0,0,0.0,1.0,0.48530196253108104,-0.8743466161445821
182,-2.4,30,3.4,0.0,0.0,0,0,0,0,0.0,1.0,0.29936312297335804,-0.9541392564000488
228,-2.1,30,3.9,0.0,0.0,0,0,0,0,0.0,1.0,0.10116832198743272,-0.994869323391895
239,-2.4,33,4.5,0.0,0.0,0,0,0,0,0.0,1.0,-0.10116832198743204,-0.9948693233918952
288,-3.1,36,4.4,0.0,0.0,0,0,0,0,0.0,1.0,-0.2993631229733582,-0.9541392564000488
475,-4.4,46,3.5,0.0,0.0,0,0,0,0,0.0,1.0,-0.4853019625310808,-0.8743466161445822
340,-4.9,52,2.0,0.0,0.0,0,0,0,0,0.0,1.0,-0.651372482722222,-0.7587581226927911
244,-4.7,55,1.7,0.0,0.0,0,0,0,0,0.0,1.0,-0.7907757369376986,-0.6121059825476627
253,-4.3,59,3.0,0.0,0.0,0,0,0,0,0.0,1.0,-0.8978045395707417,-0.44039415155763423
200,-4.2,57,1.7,0.0,0.0,0,0,0,0,0.0,1.0,-0.9680771188662041,-0.2506525322587213
140,-4.4,58,2.4,0.0,0.0,0,0,0,0,0.0,1.0,-0.9987165071710528,-0.05064916883871355
158,-5.0,60,1.8,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0
146,-5.5,60,1.3,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945
106,-6.0,58,2.0,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306
70,-6.2,61,1.3,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763
46,-6.4,62,1.8,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866
51,-6.7,64,1.6,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624
96,-7.1,70,1.0,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203
294,-7.2,70,1.9,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767
568,-7.1,68,0.6,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264
285,-5.9,52,1.4,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204
200,-2.4,41,1.5,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344
252,-0.3,40,3.4,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626
281,1.0,41,3.3,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791
256,2.6,40,3.5,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821
300,3.7,39,3.8,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488
295,3.7,40,5.3,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895
328,3.9,41,4.0,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952
410,3.5,46,3.1,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488
604,3.1,50,3.7,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822
406,2.4,57,3.2,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911
323,2.3,59,3.8,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627
290,2.6,57,3.8,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423
291,2.6,57,3.1,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213
211,2.4,59,3.2,0.0,0.0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355
178,2.0,65,2.2,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0
213,1.3,67,1.2,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945
129,1.2,64,0.9,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306
101,1.1,65,1.0,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763
51,1.1,67,1.7,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866
56,1.0,68,0.6,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624
108,1.1,66,0.9,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203
292,1.3,66,1.1,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767
606,2.1,65,1.1,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264
326,3.9,64,2.9,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204
241,5.2,65,3.9,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344
288,6.3,67,3.5,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626
312,6.9,67,3.9,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791
349,7.2,65,3.8,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821
398,7.8,57,3.5,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488
461,8.7,48,4.1,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895
447,8.0,36,3.5,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952
484,6.6,34,2.8,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488
559,5.1,34,2.3,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822
316,3.9,37,1.4,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911
262,2.8,29,2.8,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627
216,1.7,27,3.1,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423
218,0.3,33,4.0,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213
160,-0.3,35,2.1,0.0,0.0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355
126,-0.7,37,3.5,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0
123,-1.1,38,2.8,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945
112,-1.2,35,2.2,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306
74,-1.4,34,2.1,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763
58,-1.9,34,3.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866
32,-2.4,33,3.1,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624
39,-2.6,38,1.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203
55,-3.0,40,0.9,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767
112,-3.0,38,1.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264
112,-3.5,30,1.5,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204
127,-1.6,26,1.9,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344
170,0.1,22,2.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626
174,1.7,20,3.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791
240,2.2,18,3.4,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821
270,2.9,14,4.3,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488
276,3.8,17,3.2,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895
273,3.2,16,3.0,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952
236,2.4,17,3.1,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488
190,1.1,18,2.5,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822
166,0.1,21,2.9,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911
148,-0.4,27,2.2,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627
134,-1.1,32,2.4,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423
145,-1.9,30,0.8,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213
92,-2.5,31,1.4,0.0,0.0,1,0,0,0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355
105,-3.3,35,1.8,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0
77,-3.6,35,2.0,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945
47,-4.1,38,1.2,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306
36,-4.4,37,1.7,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763
35,-4.5,42,1.4,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866
28,-5.0,44,0.9,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624
30,-5.2,42,0.7,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203
49,-5.4,41,0.3,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767
68,-5.4,38,0.7,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264
48,-4.3,33,0.7,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204
78,-1.3,32,1.5,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344
93,1.0,25,1.4,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626
137,2.2,19,1.4,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791
169,3.5,17,3.2,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821
196,4.2,18,3.3,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488
243,4.0,26,3.5,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895
189,3.3,38,3.8,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952
210,2.5,48,4.2,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488
165,1.4,56,3.2,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822
126,0.6,59,2.3,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
150,0.2,61,1.9,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627
114,0.1,67,2.5,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423
116,-0.6,70,3.4,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213
84,-2.0,51,3.2,0.0,0.0,1,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355
79,-2.7,41,3.2,0.0,0.0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
71,-3.1,36,3.5,0.0,0.0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945
56,-3.8,30,3.9,0.0,0.0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306
34,-4.5,28,3.0,0.0,0.0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763
20,-5.2,28,2.5,0.0,0.0,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866
